ID_big_road1,ID_railroad_station_walk,build_count_1971-1995,cafe_avg_price_5000,cafe_count_3000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_sum_3000_max_price_avg,full_sq,kremlin_km,office_count_1500,price_doc,ID_big_road2,big_church_count_1000,big_church_count_5000,build_count_wood,cafe_count_1000,cafe_count_1500_price_1000,cafe_count_2000_price_2500,cafe_count_3000_price_500,cafe_count_5000_price_1000,cafe_sum_3000_min_price_avg,church_count_1500,leisure_count_5000,office_count_2000,cafe_avg_price_2000,cafe_count_3000_price_1000,cafe_count_5000_price_1500,cafe_sum_5000_max_price_avg,church_count_2000,ekder_all,max_floor,office_count_3000,office_sqm_5000,school_quota,big_church_count_3000,build_count_panel,cafe_count_2000_price_1000,cafe_count_5000,leisure_count_3000,mosque_km,office_count_5000,sub_area,trc_sqm_3000,work_all,big_market_km,bulvar_ring_km,cafe_avg_price_3000,cafe_count_2000_price_500,cafe_count_3000_price_1500,cafe_count_500,cafe_sum_2000_max_price_avg,cafe_sum_5000_min_price_avg,oil_chemistry_km,sadovoe_km,trc_sqm_2000,water_treatment_km
4,49.0,42.0,1224.78,709,134,448,1549.16,146,3.011067223,50,51650004,16,4,112,4.0,67,26,37,151,451,944.39,13,79,89,1193.75,162,481,1522.45,25,26756,10.0,182,9325116,9337.0,37,8.0,49,1960,34,3.626324832,545,Hamovniki,1012842,61102,9.59985996,2.178958022,1246.77,56,177,14,1482.14,927.11,11.76557638,1.023978799,254220,9.812236
1,105.0,0.0,980.77,18,9,25,1285.71,48,15.75024402,1,6494997,22,0,5,1.0,1,1,0,3,30,778.57,1,3,2,750.0,4,22,1230.77,2,4695,17.0,7,467146,,1,0.0,1,100,1,6.132985602000001,17,Poselenie Moskovskij,312350,13996,8.281028062,14.92160159,1032.14,0,5,0,1000.0,730.77,23.58812822,13.75272697,209000,15.16405
5,96.0,48.0,1028.6,161,48,213,1266.89,84,6.751312029,15,13500000,30,2,24,16.0,8,6,5,51,182,765.54,7,18,25,1071.7,42,147,1283.72,8,18652,25.0,81,5042644,6217.0,5,41.0,13,693,3,5.140259043,255,Timirjazevskoe,730206,52030,18.69774314,5.357481183,1016.22,17,35,3,1330.19,773.49,13.77162256,4.684604876,93961,17.34049
5,52.0,68.0,998.64,47,10,24,1430.23,46,15.94799159,4,5900000,1,0,9,0.0,8,6,4,7,41,862.79,0,0,4,1425.0,15,34,1250.0,0,16509,9.0,10,685997,5671.0,4,85.0,6,120,0,5.20003986,23,Dmitrovskoe,674507,61600,12.71111555,14.47539346,1146.51,1,14,2,1777.78,747.27,20.73942793,13.85472238,573900,19.86779
1,18.0,129.0,888.64,12,4,14,909.09,62,15.38117571,0,7500000,41,0,4,0.0,2,1,0,4,15,518.18,1,0,1,540.0,5,12,1113.64,1,41919,,3,195637,11081.0,3,207.0,2,48,0,7.67202569,7,Gol'janovo,417410,98260,12.33935993,13.58452879,713.64,3,2,0,700.0,663.64,9.135970454,12.83701649,380110,16.53535
4,38.0,61.0,964.53,35,14,74,1129.03,46,8.454494232,4,7150000,20,1,22,4.0,3,1,0,8,91,658.06,1,12,8,880.0,14,55,1213.18,5,31147,9.0,18,1851334,7277.0,8,63.0,4,272,3,6.136597999,96,Bogorodskoe,55600,59366,15.26061913,6.710780385,893.55,2,7,1,1100.0,715.89,7.426210075,5.97998906,16400,15.96722
1,16.0,176.0,864.22,61,11,33,1009.26,37,14.12904662,0,6000000,48,2,9,0.0,13,6,2,21,41,588.89,2,1,2,734.52,19,28,1087.16,3,45487,17.0,2,288023,21892.0,7,328.0,14,120,0,8.333996701,8,Mar'ino,604177,161290,5.191331197,13.35248683,799.07,19,10,1,928.57,641.28,3.804139063,11.90952967,514888,3.5289870000000003
1,4.0,130.0,1187.12,37,5,9,1243.24,61,18.7528432,2,9809910,17,1,5,51.0,13,10,3,7,25,732.43,1,1,4,983.33,15,18,1484.85,2,29529,,4,414166,17063.0,4,201.0,12,71,0,14.36659569,10,Mitino,315256,120381,26.8151501,17.56646253,987.84,5,10,7,1233.33,889.39,26.84732323,16.72417404,137756,15.89356
1,58.0,111.0,986.49,12,3,10,1090.91,57,19.21924249,1,5700000,31,0,4,0.0,4,3,0,3,14,627.27,1,2,1,688.89,5,7,1243.24,1,18534,,2,112289,5226.0,1,82.0,5,40,1,8.172162093999999,6,Birjulevo Zapadnoe,1700,54914,8.820982853,18.668509,859.09,3,2,3,888.89,729.73,12.760603199999998,17.10528037,1700,8.904428999999997
38,24.0,,1485.71,2,0,1,1250.0,68,29.13376481,0,5113544,13,0,0,,1,0,0,0,2,750.0,1,0,0,1250.0,1,1,1857.14,2,2989,17.0,0,0,,0,,0,7,0,10.19945593,0,Poselenie Desjonovskoe,0,8910,11.91044189,28.38510423,1000.0,0,1,1,1500.0,1114.29,30.67195175,27.2713964,0,9.211348
23,29.0,135.0,912.35,55,10,21,1275.51,52,16.43531782,2,1000000,52,0,6,5.0,5,9,3,11,36,751.02,3,2,2,970.0,20,16,1154.32,3,35267,,2,256842,6587.0,3,128.0,10,91,2,6.826471142999999,5,Orehovo-Borisovo Severnoe,1385921,83861,1.886372683,15.909823800000002,1013.27,9,11,2,1216.67,670.37,8.188552171,14.1899293,230254,5.03455
2,39.0,0.0,1091.67,4,1,2,833.33,37,28.15157234,0,3582041,39,0,1,1.0,0,0,0,2,0,533.33,0,0,0,400.0,0,3,1333.33,1,7589,19.0,4,63808,,0,0.0,0,7,0,5.410078027000001,4,Poselenie Shherbinka,175000,20445,21.41862155,27.47911122,683.33,1,1,0,500.0,850.0,23.81204573,26.12407908,175000,2.721279
5,23.0,246.0,951.54,81,16,70,1133.33,30,11.09744847,1,5100000,20,2,14,0.0,5,10,2,22,75,668.0,5,5,3,866.0,27,53,1193.83,10,41985,,20,949775,12721.0,5,222.0,12,243,0,1.0004191059999998,50,Otradnoe,640870,112133,9.179666849,9.617819392000001,900.67,6,18,0,1100.0,709.25,14.74566236,9.041842668,403200,21.2613
27,60.0,,1017.5,11,1,4,1409.09,67,21.49377514,0,4798582,13,1,2,,2,3,1,2,8,827.27,1,1,0,961.11,5,6,1275.0,1,861,25.0,0,60000,,2,,5,21,0,12.5148028,1,Poselenie Vnukovskoe,22000,2566,16.33333407,20.62013251,1118.18,1,2,0,1222.22,760.0,29.77076217,19.45414606,5000,17.39999
38,108.0,,1656.25,5,0,0,2200.0,65,32.24998382,0,6200000,13,0,0,,3,2,2,0,2,1300.0,2,0,0,1750.0,2,2,2062.5,3,2989,5.0,0,0,,0,,2,8,0,13.34341518,0,Poselenie Desjonovskoe,0,8910,15.40012308,31.49902962,1750.0,0,0,1,2200.0,1250.0,33.96338479,30.37006977,0,12.03057
10,68.0,79.0,901.09,36,7,57,1071.43,64,9.718025353,6,9000000,1,0,10,0.0,11,9,2,8,70,611.43,0,10,8,880.77,18,38,1135.87,2,33728,5.0,10,838818,7966.0,2,189.0,12,191,5,9.310999516,42,Perovo,182106,91795,16.67958874,8.084256051,841.43,6,7,2,1115.38,666.3,1.177216723,7.514221081,14000,11.19837
1,4.0,130.0,1208.49,32,4,7,1218.75,57,19.84404861,2,8300000,17,0,4,51.0,5,8,1,5,20,718.75,0,0,2,895.83,14,15,1509.43,1,29529,,3,244166,17063.0,1,201.0,10,57,0,15.66024399,8,Mitino,205756,120381,28.33896223,18.668335100000004,968.75,5,10,0,1125.0,907.55,28.03917246,17.81422859,89492,15.4166
3,17.0,103.0,869.49,43,10,39,1112.5,35,10.06569585,1,2000000,4,0,8,22.0,4,3,1,9,45,655.0,4,6,2,1016.67,17,23,1097.46,6,21635,12.0,4,1223214,5791.0,2,99.0,4,128,1,7.44678759,22,Pechatniki,247963,51393,4.820154746,9.246751297000001,883.75,1,12,4,1277.78,641.53,6.329056443,7.882266772,4100,2.089487
14,62.0,59.0,909.09,141,27,80,1133.06,54,11.44850127,15,7500000,28,1,12,0.0,13,10,3,47,86,674.19,0,4,18,799.12,37,64,1140.32,2,18425,,37,1776569,5838.0,5,46.0,14,280,0,6.855335529,68,Vojkovskoe,820331,38266,23.61845382,10.14983995,903.63,27,26,3,1000.0,677.87,18.82208654,9.403770267,451691,21.81411
18,35.0,210.0,1008.82,23,1,7,1065.22,41,16.72338569,1,7050000,11,0,5,81.0,5,5,1,6,13,621.74,1,3,1,820.0,10,10,1264.71,1,57086,12.0,1,138650,16049.0,2,320.0,5,35,0,13.13420076,2,Vyhino-Zhulebino,558237,140182,7.499629306,15.54996328,843.48,3,6,3,1050.0,752.94,4.723289984,14.59433601,78137,4.754187
7,11.0,42.0,924.32,6,1,8,1333.33,38,17.06679632,0,4900000,11,0,5,793.0,2,1,0,0,16,833.33,0,2,0,1000.0,2,11,1162.16,2,8935,,0,138650,8687.0,2,97.0,1,38,0,8.730363169,2,Kosino-Uhtomskoe,47100,49242,12.43160949,15.66223681,1083.33,0,4,1,1250.0,686.49,9.016315722,14.96900889,0,4.3558379999999985
9,10.0,94.0,1175.0,49,13,28,1411.11,148,11.39952884,3,5000000,6,0,8,204.0,5,7,5,10,36,844.44,1,3,4,1258.33,15,24,1469.3,3,37127,,10,1137633,11234.0,5,180.0,10,127,1,4.21127205,29,Kuncevo,583601,85551,20.06702424,10.5394023,1127.78,3,11,1,1583.33,880.7,20.64241516,9.484633116,269600,17.43105
38,47.0,,1666.67,4,0,0,2250.0,44,30.55266349,0,4823905,13,0,0,,0,0,0,0,2,1375.0,1,0,0,1000.0,1,1,2083.33,1,2989,4.0,0,0,,0,,1,6,0,11.064257199999998,0,Poselenie Desjonovskoe,0,8910,15.60959814,29.80467453,1812.5,0,1,0,1250.0,1250.0,31.73204643,28.69505132,0,9.765479
13,24.0,,1005.26,9,1,4,1222.22,37,22.2224338,0,4933400,27,0,2,,2,1,1,1,8,700.0,1,1,0,983.33,5,5,1263.16,3,861,17.0,0,117300,,1,,3,20,0,13.02428958,1,Poselenie Vnukovskoe,22000,2566,16.02481569,21.35256386,961.11,1,2,1,1250.0,747.37,30.35159408,20.1839798,17000,17.04954
2,73.0,99.0,905.95,31,6,29,1071.43,76,16.03081897,4,11900000,40,0,7,0.0,11,4,1,11,23,653.57,1,0,4,822.22,6,24,1130.95,5,27248,16.0,6,673309,6009.0,2,123.0,5,90,0,4.885652647,14,Chertanovo Central'noe,890865,68254,12.78790613,15.40372374,862.5,7,9,1,1027.78,680.95,13.93062336,13.9713857,522686,7.415313
4,2.0,84.0,906.25,29,10,50,1142.86,64,8.532480293999999,0,9843123,3,0,9,1.0,2,4,1,10,62,660.71,1,7,0,1105.0,11,40,1139.88,2,29431,24.0,10,2721859,6237.0,1,90.0,5,178,5,6.543563239,67,Nagatinskij Zaton,275665,70194,8.42790322,7.790824982,901.79,2,3,0,1400.0,672.62,8.081087842,6.3067663320000005,12065,1.795546
14,28.0,131.0,720.0,5,0,7,1000.0,39,39.17734831,0,4500000,46,0,0,146.0,0,0,0,2,4,620.0,1,1,1,800.0,1,4,900.0,1,14911,14.0,1,51038,10529.0,0,111.0,1,15,1,31.47207031,3,Krjukovo,17700,58114,46.21581619,37.93295962,810.0,1,2,0,1000.0,540.0,46.39927566,37.15189872,13900,6.7862589999999985
3,46.0,58.0,903.67,44,3,30,1220.93,43,11.45337871,1,5850000,21,0,8,0.0,13,5,3,15,43,732.56,4,10,1,994.0,12,27,1137.61,4,26925,,3,458407,8348.0,2,93.0,6,112,6,10.51701964,18,Rjazanskij,162822,62215,8.373998389,10.19338759,976.74,9,10,9,1240.0,669.72,4.967886588,9.322938181,52480,8.054044000000001
13,119.0,,,0,0,0,,67,51.34968656,0,3624480,46,0,0,,0,0,0,0,0,,0,0,0,,0,0,,0,1342,3.0,0,0,,0,,0,0,0,25.66513883,0,Poselenie Novofedorovskoe,0,3989,44.62411758,50.47123384,,0,0,0,,,58.05437,49.31203661,0,37.66739000000001
2,29.0,54.0,902.94,37,14,47,1142.86,43,11.77202827,1,6500000,4,0,6,0.0,7,5,0,11,46,665.71,5,9,4,782.14,14,27,1136.03,6,16410,5.0,7,1584871,5519.0,1,71.0,8,150,5,2.898867999,33,Moskvorech'e-Saburovo,173035,52450,6.856983955,11.30056197,904.29,3,6,2,1000.0,669.85,9.199764953999999,9.58968678,35620,1.424049
1,84.0,87.0,910.17,29,11,18,1142.86,52,15.4867485,3,6950000,42,2,10,0.0,1,1,2,5,20,666.67,0,1,3,1250.0,9,14,1144.07,0,22743,9.0,5,302059,6839.0,7,93.0,3,70,1,1.327024262,17,Losinoostrovskoe,1617800,49063,4.952482442,13.88065652,904.76,0,5,0,1571.43,676.27,14.82592094,13.23457397,47420,23.9034
1,18.0,129.0,929.41,28,4,16,1134.62,39,14.26670015,0,6300000,12,1,5,0.0,4,2,0,7,18,676.92,1,1,2,713.64,10,12,1166.67,1,41919,9.0,5,300476,11081.0,3,207.0,5,55,0,8.368372576,11,Gol'janovo,447577,98260,13.74871761,12.46993699,905.77,4,8,1,909.09,692.16,8.261881852,11.72342702,417410,16.578329999999998
16,42.0,33.0,1025.34,190,20,86,1263.59,83,9.264345417000001,5,23000000,4,0,8,0.0,20,22,8,42,123,755.98,1,7,10,1001.76,65,111,1281.67,2,24269,8.0,30,1560365,8359.0,1,46.0,26,391,3,1.9720799469999999,63,Lomonosovskoe,525835,49242,8.472418649,8.503782209,1009.78,21,54,1,1247.06,769.0,16.73957227,7.369440541,211100,9.780051
4,50.0,15.0,1196.4,1104,150,551,1557.18,54,2.619154249,58,14300000,6,3,115,0.0,186,81,84,254,538,950.83,10,90,120,1323.26,243,540,1488.23,28,18558,,264,10140486,5194.0,40,3.0,121,2274,56,4.061699024,631,Dorogomilovo,964052,43413,10.47206689,1.812459721,1254.01,114,265,26,1642.15,904.57,11.86952123,0.7443222979999999,456316,11.66601
16,33.0,18.0,999.23,194,16,75,1179.14,63,10.71685553,5,8750000,22,0,5,0.0,21,11,9,52,114,701.07,0,6,9,989.44,66,94,1251.53,3,12456,,24,1348144,4385.0,2,124.0,24,342,4,1.4740605409999998,54,Prospekt Vernadskogo,698795,41554,6.440133387,9.946113467,940.11,20,49,6,1239.44,746.93,18.18452602,8.812431914,102395,10.72354
38,108.0,1.0,1875.0,2,0,0,2000.0,103,37.12324046,0,8828784,46,0,0,1.0,2,0,1,0,1,1250.0,2,0,0,1625.0,0,1,2333.33,2,9501,6.0,0,0,,0,0.0,0,6,0,17.45364828,0,Troickij okrug,0,24009,20.89235077,36.37272236,1625.0,0,1,1,2000.0,1416.67,38.27620917,35.2439694,0,15.68271
13,24.0,0.0,1583.33,2,1,0,1000.0,51,23.05170632,0,4200000,38,0,0,1.0,0,0,0,0,2,500.0,0,0,1,,1,0,2000.0,1,4695,17.0,1,202459,,0,0.0,0,4,0,10.84682562,2,Poselenie Moskovskij,117300,13996,15.63819846,22.26664469,750.0,0,0,0,,1166.67,27.94289888,21.11752855,117300,11.63493
2,47.0,102.0,930.3,17,3,13,1375.0,59,20.17649107,0,10150000,40,1,4,0.0,4,1,2,5,6,843.75,2,0,0,1300.0,3,11,1151.52,3,14282,17.0,1,81947,7653.0,1,124.0,1,36,0,3.836150938,3,Severnoe Butovo,117783,65270,10.55491185,19.52564128,1109.38,3,5,3,1611.11,709.09,17.01574331,18.12965071,92104,5.8732739999999986
8,12.0,58.0,955.36,57,13,35,1330.19,38,15.00661676,0,5250000,24,0,10,11.0,3,4,2,10,54,801.89,4,0,2,1179.41,19,37,1200.0,5,15676,,8,1121927,5782.0,4,105.0,6,153,0,5.590246952999999,38,Zapadnoe Degunino,410999,51138,15.45727754,13.58611236,1066.04,2,18,1,1470.59,710.71,20.75207313,12.92088885,102099,19.32218
38,47.0,,1485.71,4,0,1,2250.0,37,30.14852316,0,3213128,13,0,0,,0,0,0,0,2,1375.0,1,0,0,1250.0,1,1,1857.14,1,2989,17.0,0,0,,0,,0,7,0,10.62023106,0,Poselenie Desjonovskoe,0,8910,15.95173646,29.40103799,1812.5,0,1,0,1500.0,1114.29,31.27895938,28.29444101,0,9.356403
3,17.0,154.0,876.56,62,10,31,1061.4,42,11.55335045,3,6000000,50,2,9,0.0,5,6,2,18,36,629.82,2,3,4,903.03,20,21,1104.17,9,34450,,5,377323,11887.0,5,190.0,14,106,0,8.747601862,11,Ljublino,805420,107626,2.61797102,10.67326467,845.61,7,16,0,1136.36,648.96,4.637009389,9.418553542,245798,3.127354
9,33.0,106.0,1140.75,48,15,39,1579.55,35,11.23390629,0,5950000,6,0,8,1.0,1,1,0,6,53,950.0,0,4,4,916.67,14,45,1424.86,0,24075,12.0,9,822674,6484.0,3,123.0,2,188,1,3.934390332,34,Ochakovo-Matveevskoe,109900,78670,10.18639201,10.35365447,1264.77,0,12,0,1166.67,856.65,19.90414078,9.200579198,1931,14.31895
29,10.0,81.0,1223.26,55,9,18,1645.83,83,13.01588195,2,17000000,1,0,8,3.0,16,5,4,8,25,987.5,3,1,4,1195.31,18,23,1523.26,5,19712,17.0,5,755824,7478.0,2,89.0,13,95,0,6.634540303,19,Krylatskoe,405581,48620,23.42811788,12.08697381,1316.67,5,9,10,1500.0,923.26,22.24339028,11.13570638,399081,19.96481
16,42.0,52.0,951.99,165,17,94,1245.28,59,9.599525863,11,9500000,2,0,8,0.0,14,19,6,36,122,747.17,4,8,19,981.93,55,97,1193.18,8,24312,,35,2474940,6887.0,3,140.0,32,369,3,2.659617229,72,Cheremushki,451800,65782,6.123465198,8.890002174,996.23,15,50,1,1228.92,710.8,15.21045501,7.644132343,364800,6.928167
11,75.0,10.0,909.38,5,0,2,1300.0,63,20.54946417,0,5903808,55,0,2,0.0,0,0,0,1,9,760.0,2,0,0,825.0,2,4,1156.25,2,3150,17.0,0,26950,7377.0,0,28.0,0,16,0,11.89150635,1,Nekrasovka,41100,13331,10.26421846,19.27253651,1030.0,1,1,0,1000.0,662.5,8.483391369,18.41892854,0,0.387777
11,75.0,10.0,1028.57,3,0,1,1333.33,51,19.76393757,0,4058450,7,0,4,0.0,0,0,0,0,6,833.33,1,0,0,,1,6,1285.71,1,3150,,0,0,7377.0,0,28.0,0,14,0,9.895089566000001,0,Nekrasovka,41100,13331,10.10314735,18.407120300000006,1083.33,0,2,0,,771.43,9.425425854,17.64838925,0,1.530345
4,2.0,84.0,906.25,29,10,50,1142.86,61,8.532480293999999,0,9680262,3,0,9,1.0,2,4,1,10,62,660.71,1,7,0,1105.0,11,40,1139.88,2,29431,24.0,10,2721859,6237.0,1,90.0,5,178,5,6.543563239,67,Nagatinskij Zaton,275665,70194,8.42790322,7.790824982,901.79,2,3,0,1400.0,672.62,8.081087842,6.3067663320000005,12065,1.795546
34,89.0,59.0,1146.56,708,107,499,1366.57,44,3.989851449,46,1000000,4,3,88,1.0,37,40,31,195,494,823.09,15,73,97,1002.82,188,436,1428.81,24,15350,9.0,247,7409628,3068.0,20,59.0,61,1926,24,1.65453509,523,Mar'ina Roshha,776622,43472,11.933647,2.504717374,1094.83,74,151,14,1255.87,864.32,10.23805724,1.932433446,495191,14.40615
6,50.0,98.0,1290.24,104,43,105,1726.32,70,6.7596740760000005,7,5000000,4,1,16,2.0,15,5,7,22,122,1053.68,7,9,13,1390.32,22,136,1602.62,9,29172,12.0,30,4392066,7788.0,5,97.0,6,540,4,1.205666596,128,Ramenki,502532,79011,16.34172261,5.878136713,1390.0,9,20,2,1725.81,977.87,15.71118247,4.751570184,30117,12.17161
2,39.0,0.0,1091.67,4,1,2,833.33,63,28.15157234,0,5004272,39,0,1,1.0,0,0,0,2,0,533.33,0,0,0,400.0,0,3,1333.33,1,7589,19.0,4,63808,,0,0.0,0,7,0,5.410078027000001,4,Poselenie Shherbinka,175000,20445,21.41862155,27.47911122,683.33,1,1,0,500.0,850.0,23.81204573,26.12407908,175000,2.721279
1,27.0,149.0,875.74,50,12,33,1191.49,45,16.36553849,2,7200000,23,0,7,0.0,5,9,1,13,38,700.0,2,2,2,814.29,19,21,1103.96,5,29777,9.0,2,223771,8294.0,3,134.0,15,113,0,8.339084798,5,Zjablikovo,910409,82231,2.369905353,15.69658553,945.74,10,10,0,1028.57,647.52,5.678524674,14.11503357,368021,4.949166
2,36.0,27.0,1104.34,215,55,193,1341.71,76,5.08877305,24,17200000,19,7,64,0.0,26,13,8,53,225,808.54,6,43,40,1003.03,59,216,1377.39,7,12669,12.0,94,5938463,2022.0,21,17.0,22,838,5,4.092281838,321,Donskoe,1490750,28737,6.635331507999999,4.551195783,1075.13,18,53,6,1257.58,831.29,10.29352388,3.000587463,1080150,5.545369
38,24.0,,1625.0,0,1,0,,47,28.73814133,0,3404915,13,0,0,,0,0,0,0,0,,0,0,0,,0,1,2000.0,1,548,17.0,0,0,,0,,0,3,0,13.17602722,0,Poselenie Filimonkovskoe,0,1633,16.7570728,27.95587215,,0,0,0,,1250.0,32.565914,26.80908599,0,12.81737
13,119.0,,,0,0,0,,69,51.34968656,0,3683706,46,0,0,,0,0,0,0,0,,0,0,0,,0,0,,0,1342,15.0,0,0,,0,,0,0,0,25.66513883,0,Poselenie Novofedorovskoe,0,3989,44.62411758,50.47123384,,0,0,0,,,58.05437,49.31203661,0,37.66739000000001
31,74.0,170.0,948.99,21,9,28,1250.0,42,16.57265196,0,5550000,2,0,6,0.0,0,2,1,4,36,733.33,2,2,0,930.0,7,24,1191.92,4,30950,5.0,2,378351,10053.0,3,119.0,3,108,2,5.684476913999998,14,Birjulevo Vostochnoe,40100,93008,8.313937941,16.03708353,991.67,1,4,0,1200.0,706.06,11.13509283,14.44553584,1700,6.253206
10,18.0,59.0,895.0,68,8,45,1179.69,65,11.19242328,1,11000000,1,0,13,39.0,9,7,3,21,56,707.81,4,3,3,918.06,19,35,1126.67,5,26341,4.0,6,659707,4339.0,2,32.0,12,158,1,9.475809271000001,38,Izmajlovo,149056,65499,18.96918391,9.411710682,943.75,12,17,5,1152.78,663.33,4.722997554,8.668040835,63798,15.05049
38,47.0,,1530.77,4,1,1,2875.0,63,21.70183576,0,5190600,1,0,1,,1,1,0,0,2,1750.0,1,0,0,750.0,1,6,1884.62,3,2056,12.0,0,85159,,0,,1,14,0,4.148703945,1,Poselenie Sosenskoe,0,6127,4.506464723000001,20.96951145,2312.5,0,0,1,1000.0,1176.92,22.642612,19.79846125,0,5.590707
27,118.0,,1365.0,0,0,1,,66,25.02885405,0,6631999,45,0,2,,0,0,0,0,3,,2,0,0,,0,3,1700.0,2,861,1.0,0,525,,0,,0,10,0,16.47732937,1,Poselenie Vnukovskoe,17000,2566,21.18120518,24.14808173,,0,0,0,,1030.0,33.53516903,22.99631041,0,20.12693
4,6.0,25.0,1026.31,131,42,167,1262.71,44,5.432082017999999,14,3000000,10,3,61,0.0,10,10,1,25,200,758.47,3,23,32,914.44,39,188,1281.64,6,8844,5.0,58,4713279,2012.0,13,15.0,17,690,4,4.6896005380000005,291,Nizhegorodskoe,1081271,29660,6.222960404,4.0974305389999985,1010.59,11,39,3,1144.44,770.99,3.705490181,3.3336565360000003,592843,7.748742
2,47.0,109.0,1102.27,15,2,5,1230.77,81,22.56040442,0,11650000,1,0,2,607.0,7,3,0,2,5,776.92,0,0,0,1003.85,3,9,1363.64,1,26087,17.0,0,0,24750.0,1,431.0,3,24,0,0.518521253,0,Juzhnoe Butovo,130954,121369,13.05271968,21.87286223,1003.85,2,8,5,1230.77,840.91,20.32738658,20.55334007,87000,2.85097
38,47.0,,1554.17,4,1,1,2875.0,31,21.60973301,0,3483200,1,0,1,,1,1,0,0,2,1750.0,1,0,0,750.0,1,5,1916.67,2,2056,,0,85159,,0,,1,13,0,4.398592095,1,Poselenie Sosenskoe,0,6127,4.191806054,20.87560196,2312.5,0,0,0,1000.0,1191.67,22.737368300000004,19.71352878,0,5.83476
8,12.0,58.0,959.02,50,9,32,1147.73,52,15.86904434,1,3506036,1,1,10,11.0,0,4,0,12,50,684.09,1,0,1,933.33,16,38,1203.01,2,15676,9.0,3,807758,5782.0,6,105.0,4,142,0,6.862579024,26,Zapadnoe Degunino,283539,51138,15.77373912,14.46995561,915.91,1,13,0,1166.67,715.04,21.90448597,13.7989831,156099,18.12757
14,28.0,131.0,682.14,5,0,7,800.0,48,35.84935759,1,5023200,49,0,1,146.0,0,0,0,3,4,480.0,0,2,1,640.0,1,3,857.14,0,14911,1.0,1,51038,10529.0,0,111.0,1,14,1,28.24927881,3,Krjukovo,17700,58114,42.32327295,34.60507157,640.0,3,1,0,800.0,507.14,43.09945407,33.82391353,1700,4.1979419999999985
1,4.0,93.0,991.56,39,9,38,1166.67,31,16.68806521,0,6000000,54,1,11,7.0,6,2,1,9,53,686.11,1,1,1,838.24,14,45,1240.26,1,39573,9.0,7,703212,9891.0,4,235.0,7,163,1,10.54306002,23,Severnoe Tushino,333358,93843,21.24185252,15.42489665,926.39,5,9,1,1058.82,742.86,24.08728139,14.65657994,259958,16.64682
16,33.0,98.0,1106.46,123,21,85,1339.13,39,8.51486368,3,990000,4,0,9,2.0,20,13,7,28,110,807.83,2,8,5,1098.04,36,102,1380.49,4,29172,,16,1512712,7788.0,1,97.0,17,385,1,3.286063765,72,Ramenki,248517,79011,11.49823283,7.68092971,1073.48,10,33,2,1372.55,832.42,16.74466577,6.511881991,162500,11.09482
3,17.0,103.0,902.02,32,11,39,1137.93,43,9.741079048,1,1000000,4,0,8,22.0,4,3,0,5,47,672.41,2,7,2,945.45,13,25,1137.1,7,21635,9.0,4,1343214,5791.0,2,99.0,5,135,0,8.21248713,26,Pechatniki,11885,51393,4.679819629,8.863646816000001,905.17,1,10,0,1181.82,666.94,6.413726767000001,7.607111654,4100,2.952723
13,24.0,0.0,907.69,1,1,2,1000.0,64,23.37369741,1,5335760,27,0,1,1.0,1,1,0,0,7,500.0,2,0,1,750.0,1,3,1153.85,3,4695,17.0,1,117300,,0,0.0,1,14,0,13.18857102,1,Poselenie Moskovskij,117300,13996,13.44896211,22.54890872,750.0,0,0,0,1000.0,661.54,29.54613155,21.3805548,117300,13.99758
1,4.0,130.0,1214.81,42,8,11,1428.57,61,18.20669035,4,10563934,37,1,5,51.0,13,9,3,7,30,859.52,1,1,4,985.19,16,22,1518.52,1,29529,25.0,8,429442,17063.0,4,201.0,12,89,0,13.94384503,12,Mitino,247256,120381,26.38622784,17.02055871,1144.05,4,12,0,1240.74,911.11,26.31190665,16.177988,137756,16.363220000000002
1,4.0,93.0,1007.0,37,9,37,1333.33,30,16.74568649,0,5400000,54,1,10,7.0,4,2,1,7,52,790.91,1,1,1,838.24,12,42,1260.0,1,39573,5.0,6,704812,9891.0,4,235.0,7,159,1,10.88170926,24,Severnoe Tushino,298558,93843,21.80132431,15.49861246,1062.12,5,8,2,1058.82,754.0,24.25240292,14.71927705,259958,16.65579
8,12.0,58.0,959.02,50,9,32,1147.73,63,15.86904434,1,6467624,1,1,10,11.0,0,4,0,12,50,684.09,1,0,1,933.33,16,38,1203.01,2,15676,17.0,3,807758,5782.0,6,105.0,4,142,0,6.862579024,26,Zapadnoe Degunino,283539,51138,15.77373912,14.46995561,915.91,1,13,0,1166.67,715.04,21.90448597,13.7989831,156099,18.12757
3,17.0,154.0,832.07,62,11,32,1053.57,38,12.32556607,3,5900000,50,2,9,0.0,7,10,2,18,34,623.21,2,3,3,854.88,20,20,1048.91,5,34450,,5,234623,11887.0,5,190.0,15,103,0,9.091614275,7,Ljublino,801320,107626,2.119525572,11.44371077,838.39,12,15,1,1073.17,615.22,3.885376588,10.19084387,638298,3.491667
32,81.0,99.0,1182.86,94,45,120,1347.06,37,7.531809117000001,6,7000000,35,0,18,99.0,6,11,3,18,128,798.82,1,10,12,1006.41,31,106,1473.8,1,41388,12.0,32,5277353,11085.0,4,200.0,19,503,2,5.748879615,153,Horoshevo-Mnevniki,1014043,100601,20.67040716,6.37345909,1072.94,5,20,3,1269.23,891.92,16.37148918,5.534384332999999,440326,16.75048
